date,price,d12,e12,ret,retx,rfree,lty,dfy,tbl,tms,ntis,infl,ltr,dfr,svar,dp_gw,dy,ep,de,bm,cay,SP500,CPIAUCSL,TB3MS,VIXCLS,USREC,ret_decimal,r_log,rf_simple,rf_forecast_simple,dp,ge,gm,gs,ms,forecast_target_date,ret_lead,rf_log,rf_log_next,rf_simple_next,xret_lead,hist_mean,hist_mean_xret,d12_lag1,e12_lag1,dp_lagfund,ge_lagfund,gm_lagfund,gs_lagfund,ms_lagfund,ge_winsor,gm_winsor,gs_winsor,ms_winsor,VIXCLS_lag1,decomp_error
1950-03-31,17.29,1.17,2.37,0.008185,0.003542,0.001,0.0215,0.0066,0.0112,0.0103,0.029291,0.004255,0.0008,0.0014,0.000624,0.067669,0.067944,0.137073,0.493671,0.825528,,,23.64,1.12,,0,0.008185,0.008151684555318122,0.001,0.0009333333333333333,0.005623257554362163,0.007071356716262695,-0.0030145560206480885,0.00204719332797733,0.007670450882339494,1950-04-30,0.04486532921427215,0.0009995003330835331,0.000899595242836093,0.0009,0.043965733971436056,0.004946136170458527,0.00411169668255572,1.16,2.3533,0.005575329255088688,0.007078920818901756,-0.003022120123287457,0.001868147865249759,0.007443477120338447,0.007071356716262695,-0.0030145560206480885,0.0013863450158811434,0.007009602570243307,,-0.0015283736946586478
1950-04-30,18.07,1.18,2.4267,0.045887,0.044493,0.0009,0.0214,0.0063,0.0115,0.0099,0.026398,0.0,0.003,-0.0038,0.000714,0.065302,0.068248,0.134293,0.486263,0.796497,,,23.65,1.15,,0,0.045887,0.04486532921427215,0.0009,0.0009583333333333333,0.00542704730807504,0.023642354562839613,0.020482450346098535,0.0023008551226460705,0.007727902430721111,1950-05-31,0.045835326743487045,0.000899595242836093,0.0009995003330835331,0.001,0.04483582641040351,0.005082845735677066,0.004248183111627228,1.17,2.37,0.005381178904516783,0.007071356716262695,0.037053448192675364,0.00204719332797733,0.007428372232494113,0.023642354562839613,0.020482450346098535,0.001640006810549884,0.007067054118624924,,-0.0046865230027410415
1950-05-31,18.78,1.19,2.4833,0.046902,0.03759,0.001,0.0213,0.0064,0.0116,0.0097,0.028572,0.004237,0.0033,-0.0041,0.000641,0.063365,0.065855,0.132233,0.479195,0.761346,,,23.77,1.16,,0,0.046902,0.045835326743487045,0.001,0.0009666666666666666,0.0052665475450300436,0.0230560111046,0.01548335807137956,0.002561176680305755,0.007827724225335798,1950-06-30,-0.05574952443794557,0.0009995003330835331,0.0009995003330835331,0.001,-0.056749024771029104,0.005221932701574028,0.004386707491486533,1.18,2.4267,0.005222406204450363,0.023642354562839613,0.014897014613140257,0.0023008551226460705,0.007523261327096433,0.0230560111046,0.01548335807137956,0.0019003283682095687,0.007166875913239612,,0.002029410022477446
1950-06-30,17.69,1.2,2.54,-0.054224,-0.057849,0.001,0.0216,0.0066,0.0115,0.0101,0.030397,0.004219,-0.0025,0.0048,0.005856,0.067835,0.063898,0.143584,0.472441,0.813447,,,23.88,1.15,,0,-0.054224,-0.05574952443794557,0.001,0.0009583333333333333,0.005636993506049868,0.022575760215965728,-0.08236872582438858,0.0028230077610702773,0.008460001267120145,1950-07-31,0.01683843449269133,0.0009995003330835331,0.0009995003330835331,0.001,0.015838934159607798,0.005014546792936206,0.004178762823926955,1.19,2.4833,0.005590149613313815,0.0230560111046,-0.08284897671302299,0.002561176680305755,0.00815132629361957,0.022575760215965728,-0.08236872582438858,0.002162159448974091,0.0077991529550239585,,-0.0015935523355725886
1950-07-31,17.84,1.2433,2.6,0.016981,0.015875,0.001,0.0214,0.0067,0.0116,0.0098,0.030117,0.012605,0.0055,0.0014,0.00311,0.069693,0.070284,0.14574,0.478204,0.812321,,,24.07,1.16,,0,0.016981,0.01683843449269133,0.001,0.0009666666666666666,0.0057908426618299026,0.023347363996991107,-0.014903745016821847,0.0030950931317378643,0.008885935793567766,1950-08-31,0.046943698595862844,0.0009995003330835331,0.0009995003330835331,0.001,0.04594419826277931,0.005054627768189614,0.004218288828454687,1.2,2.54,0.005589729478786741,0.022575760215965728,-0.014132141235796385,0.0028230077610702773,0.008412737239857018,0.023347363996991107,-0.014903745016821847,0.002434244819641678,0.00822508748147158,,0.0026039728506921673
1950-08-31,18.42,1.2867,2.66,0.048063,0.031526,0.001,0.0214,0.0062,0.012,0.0094,0.029551,0.008299,0.0014,0.0024,0.001076,0.069852,0.072123,0.144408,0.483711,0.784341,,,24.2,1.2,,0,0.048063,0.046943698595862844,0.001,0.001,0.005804241104819233,0.022814677766171264,0.009179225909126116,0.003376135574155666,0.0091803766789749,1950-09-30,0.05776500760252438,0.0009995003330835331,0.0009995003330835331,0.001,0.056765507269440844,0.005196144899364185,0.004359254738705784,1.2433,2.6,0.00560901382636016,0.023347363996991107,0.008646539678306319,0.0030950931317378643,0.008704106958098024,0.022814677766171264,0.009179225909126116,0.00271528726205948,0.008519528366878713,,0.009145553815746235
1950-09-30,19.45,1.33,2.72,0.059466,0.05651,0.001,0.022,0.0057,0.013,0.009,0.025914,0.004115,-0.0072,0.0033,0.001318,0.06838,0.072204,0.139846,0.488971,0.751458,,,24.34,1.3,,0,0.059466,0.05776500760252438,0.001,0.0010833333333333333,0.0056821975883402185,0.022305757514298186,0.032104281722996064,0.0036600593649319117,0.00934225695327213,1950-10-31,0.005071120107803087,0.0009995003330835331,0.0011992805754820971,0.0012,0.0038718395323209896,0.005373144437085264,0.004535706767428798,1.2867,2.66,0.005497713311906049,0.022814677766171264,0.03159536147112313,0.003376135574155666,0.008873848886061715,0.022305757514298186,0.032104281722996064,0.0029992110528357253,0.008681408641175944,,-0.002327229223110093
1950-10-31,19.53,1.3767,2.76,0.005084,0.003425,0.0012,0.0225,0.0055,0.0131,0.0094,0.027341,0.008197,-0.0048,0.004,0.001759,0.07049,0.07078,0.141321,0.498793,0.755966,,,24.5,1.31,,0,0.005084,0.005071120107803087,0.0012,0.0010916666666666668,0.005857109550962118,0.014598799421152631,-0.010494124597020094,0.003921047006478371,0.00977815655744049,1950-11-30,0.022182146933648724,0.0011992805754820971,0.0010993954433009636,0.0011,0.02108275149034776,0.005372130932624585,0.004533479025029107,1.33,2.72,0.005658987551708547,0.022305757514298186,-0.01820108269016602,0.0036600593649319117,0.009319046916640459,0.014598799421152631,-0.010494124597020094,0.0032601986943821843,0.009117308245344301,,-0.004890664267291568
1950-11-30,19.51,1.4233,2.8,0.02243,-7.3e-05,0.0011,0.0224,0.0055,0.0136,0.0088,0.02554,0.004065,0.0035,0.0019,0.002458,0.072954,0.072879,0.143516,0.508332,0.747364,,,24.6,1.36,,0,0.02243,0.022182146933648724,0.0011,0.0011333333333333332,0.006060956251412762,0.01438873745209967,-0.01541332770566738,0.0041953330425486286,0.010256289293961392,1950-12-31,0.05394352941022673,0.0010993954433009636,0.0010993954433009636,0.0011,0.05284413396692577,0.005428351721925669,0.00458882776237131,1.3767,2.76,0.0058630961964194405,0.014598799421152631,-0.015623389674720128,0.003921047006478371,0.009784143202897812,0.01438873745209967,-0.01541332770566738,0.0035344847304524417,0.009595440981865204,,0.01714578093580367
1950-12-31,20.41,1.47,2.84,0.055425,0.051025,0.0011,0.0224,0.0053,0.0134,0.009,0.031359,0.012146,0.0016,0.0007,0.00249,0.072024,0.075346,0.139147,0.517606,0.722538,,,24.98,1.34,,0,0.055425,0.05394352941022673,0.0011,0.0011166666666666666,0.005984019810456883,0.014184634991956381,0.03091318719477715,0.004476096915240938,0.010460116725697821,1951-01-31,0.06307338585085684,0.0010993954433009636,0.00129915573162005,0.0013,0.061774230119236787,0.005590068980886672,0.004749678783053159,1.4233,2.8,0.0057944649330421375,0.01438873745209967,0.030709084734633796,0.0041953330425486286,0.009989797975590766,0.014184634991956381,0.03091318719477715,0.003815248603144751,0.009799268413601634,,0.002861687413036315
1951-01-31,21.66,1.4867,2.8367,0.065105,0.063309,0.0013,0.0221,0.0051,0.0134,0.0087,0.030046,0.016,0.0058,-0.0039,0.001705,0.068637,0.07284,0.130964,0.52409,0.683599,,,25.38,1.34,,0,0.065105,0.06307338585085684,0.0013,0.0011166666666666666,0.0057035407173290885,-0.0011626474436665223,0.06060491219475758,0.004602153368531406,0.010305694085860495,1951-02-28,0.014441221789058413,0.00129915573162005,0.0009995003330835331,0.001,0.01344172145597488,0.0057810434555377365,0.004939129119718221,1.47,2.84,0.005639653550460284,0.014184634991956381,0.04525762975913472,0.004476096915240938,0.010115750465701222,-0.0011626474436665223,0.06060491219475758,0.003941305056435219,0.009644845773764309,,-0.002072419617563312
1951-02-28,21.8,1.5033,2.8333,0.014546,0.004185,0.001,0.0228,0.005,0.0136,0.0092,0.031121,0.011811,-0.0074,0.003,0.000651,0.06896,0.069406,0.129969,0.530588,0.674866,,,25.83,1.36,,0,0.014546,0.014441221789058413,0.001,0.0011333333333333332,0.005730111143950732,-0.0011992946763741,0.00764202289857281,0.004732303289684655,0.010462414433635388,1951-03-31,-0.017638650384042363,0.0009995003330835331,0.0010993954433009636,0.0011,-0.018738045827343328,0.005809719542734825,0.004967283398977348,1.4867,2.8367,0.005667016064205745,-0.0011626474436665223,0.007605375665865403,0.004602153368531406,0.010269169432737152,-0.0011992946763741,0.00764202289857281,0.004071454977588468,0.0098015661215392,,0.002268382422908971
1951-03-31,21.4,1.52,2.83,-0.017484,-0.019706,0.0011,0.0241,0.0045,0.014,0.0101,0.032688,0.003891,-0.0157,-0.008,0.001228,0.071028,0.069725,0.132243,0.537102,0.781395,,,25.88,1.4,,0,-0.017484,-0.017638650384042363,0.0011,0.0011666666666666668,0.0059015546342136675,-0.0011653983979277283,-0.0173536493693099,0.004867125346520971,0.010768679980734639,1951-04-30,0.047940279310061944,0.0010993954433009636,0.00129915573162005,0.0013,0.04664112357844189,0.00573233218324051,0.004889047988989491,1.5033,2.8333,0.00583690404642246,-0.0011992946763741,-0.01731975309086356,0.004732303289684655,0.010569207336107115,-0.0011653983979277283,-0.0173536493693099,0.004206277034424785,0.010107831668638451,,-0.0050211572510184006
1951-04-30,22.43,1.5333,2.7933,0.049108,0.047903,0.0013,0.0248,0.0048,0.0147,0.0101,0.032093,0.0,-0.0063,0.0054,0.000848,0.068361,0.071651,0.124535,0.548925,0.749431,,,25.92,1.47,,0,0.049108,0.047940279310061944,0.0013,0.001225,0.005680447347363827,-0.013053019074689554,0.06006144557900073,0.004957260925325973,0.0106377082726898,1951-05-31,-0.03043755823451917,0.00129915573162005,0.0011992805754820971,0.0012,-0.03163683881000127,0.0058711741145787396,0.005026390342902164,1.52,2.83,0.005631313043907502,-0.0011653983979277283,0.048173824902238864,0.004867125346520971,0.010498438390428473,-0.013053019074689554,0.06006144557900073,0.004296412613229787,0.009976859960593613,,-0.004748594541613055
1951-05-31,21.52,1.5467,2.7567,-0.029979,-0.040917,0.0012,0.0254,0.0051,0.0155,0.0099,0.030676,0.003876,-0.0069,0.0054,0.001407,0.071871,0.068955,0.128098,0.561065,0.777889,,,25.99,1.55,,0,-0.029979,-0.03043755823451917,0.0012,0.0012916666666666667,0.0059715246189391705,-0.013189380387644849,-0.028227232850888524,0.005052021878819383,0.011023546497758554,1951-06-30,-0.02618793002043955,0.0011992805754820971,0.0011992805754820971,0.0012,-0.027387210595921647,0.005752129090483337,0.004906183034204119,1.5333,2.7933,0.005919942510990248,-0.013053019074689554,-0.028363594163843604,0.004957260925325973,0.010877203436316221,-0.013189380387644849,-0.028227232850888524,0.004391173566723197,0.010362698185662367,,0.0050075303850750305
1951-06-30,20.96,1.56,2.72,-0.025848,-0.028186,0.0012,0.0259,0.0055,0.0145,0.0114,0.036342,0.0,-0.0062,-0.0031,0.001137,0.074427,0.072491,0.129771,0.573529,0.800363,,,25.93,1.45,,0,-0.025848,-0.02618793002043955,0.0012,0.0012083333333333334,0.006183135037841814,-0.013402431884905874,-0.012964443955836239,0.0051514758909540735,0.011334610928795888,1951-07-31,0.06853209868079803,0.0011992805754820971,0.00129915573162005,0.0013,0.06723294294917798,0.005647749812343065,0.004800649068092597,1.5467,2.7567,0.00613058110435549,-0.013189380387644849,-0.013177495453097435,0.005052021878819383,0.011182602983174873,-0.013402431884905874,-0.012964443955836239,0.004490627578857887,0.010673762616699702,,-0.0060041892175392506
1951-07-31,22.4,1.5467,2.65,0.070935,0.070014,0.0013,0.0252,0.0059,0.0156,0.0096,0.032599,0.0,0.0138,0.0067,0.001408,0.069048,0.073792,0.118304,0.583649,0.753122,,,25.91,1.56,,0,0.070935,0.06853209868079803,0.0013,0.0013,0.005737600705408422,-0.026072240309775244,0.09251733971792783,0.005204152023749553,0.010941752729157974,1951-08-31,0.048999666031908,0.00129915573162005,0.00129915573162005,0.0013,0.04770051030028795,0.005852584824943895,0.005004011588877892,1.56,2.72,0.0057867955831589005,-0.013402431884905874,0.07984753129305859,0.0051514758909540735,0.010938271474112974,-0.026072240309775244,0.09251733971792783,0.004543303711653366,0.010280904417061788,,-0.0036506014327629815
1951-08-31,23.28,1.5333,2.58,0.05022,0.038396,0.0013,0.0246,0.0062,0.0162,0.0084,0.030322,0.0,0.0099,0.0015,0.000582,0.065865,0.068452,0.110825,0.594314,0.718594,,,25.86,1.62,,0,0.05022,0.048999666031908,0.0013,0.0013499999999999999,0.005473609269907019,-0.02677024106460478,0.06530390506684766,0.005260417265721783,0.010734026535628802,1951-09-30,0.00286389513462966,0.00129915573162005,0.0011992805754820971,0.0012,0.0016646145591475627,0.005992672750940532,0.0051426365846941584,1.5467,2.65,0.005521313079100828,-0.026072240309775244,0.06460590431201822,0.005204152023749553,0.010725465102850381,-0.02677024106460478,0.06530390506684766,0.004599568953625597,0.010073178223532616,,0.004992392759758102
1951-09-30,23.26,1.52,2.51,0.002868,0.001195,0.0012,0.0253,0.0062,0.0163,0.009,0.0288,0.007722,-0.008,0.0023,0.000255,0.065348,0.065292,0.107911,0.605578,0.716182,,,26.03,1.63,,0,0.002868,0.00286389513462966,0.0012,0.0013583333333333331,0.005430912305299542,-0.0275066457898337,0.026647170017114977,0.0053206570711767775,0.01075156937647632,1951-10-31,-0.013410520410265036,0.0011992805754820971,0.0015987213636970278,0.0016,-0.015009241773962064,0.005982547257036614,0.005131380849983652,1.5333,2.58,0.005478302858518294,-0.02677024106460478,0.025910765291885934,0.005260417265721783,0.010738720124240077,-0.0275066457898337,0.026647170017114977,0.004659808759080591,0.010090721064380134,,-0.001707541397951158
1951-10-31,22.94,1.4833,2.4867,-0.013321,-0.015088,0.0016,0.0254,0.0061,0.0154,0.01,0.029145,0.003831,0.001,-0.0155,0.001511,0.064661,0.063772,0.108399,0.596513,0.740233,,,26.16,1.54,,0,-0.013321,-0.013410520410265036,0.0016,0.0012833333333333334,0.0053738667586930465,-0.009326222860239246,-0.004526812529054379,0.005464308737002417,0.010838175495695462,1951-11-30,0.011323644851417132,0.0015987213636970278,0.0010993954433009636,0.0011,0.010224249408116169,0.005919988974238866,0.005066411099583827,1.52,2.51,0.005506462254289558,-0.0275066457898337,0.013653610400539862,0.0053206570711767775,0.010827119325466336,-0.009326222860239246,-0.004526812529054379,0.00480346042490623,0.010177327183599276,,-0.004931351779664457
1951-11-30,22.88,1.4467,2.4633,0.011388,-0.002574,0.0011,0.0264,0.006,0.0156,0.0108,0.031622,0.007634,-0.0136,0.0075,0.001024,0.063229,0.063063,0.107663,0.587282,0.743292,,,26.32,1.56,,0,0.011388,0.011323644851417132,0.0011,0.0013,0.005255324485229543,-0.009454615882737464,0.006835670693109748,0.005615787570954736,0.010871112056184278,1951-12-31,0.04096438438233754,0.0010993954433009636,0.0011992805754820971,0.0012,0.03976510380685545,0.005937364073522398,0.005082995788678786,1.4833,2.4867,0.00538792117050669,-0.009326222860239246,0.006707277670611685,0.005464308737002417,0.010852229907509107,-0.009454615882737464,0.006835670693109748,0.004954939258858549,0.010210263744088092,,0.008687265555815307
1951-12-31,23.77,1.41,2.44,0.041815,0.038467,0.0012,0.0269,0.006,0.0173,0.0096,0.036151,0.003788,-0.0061,0.0119,0.000427,0.059318,0.061626,0.10265,0.577869,0.721316,,,26.47,1.73,,0,0.041815,0.04096438438233754,0.0012,0.0014416666666666666,0.004931028194288869,-0.009503875095605218,0.04766498995611066,0.005776226504666217,0.010707254698955088,1952-01-31,0.01761199431677256,0.0011992805754820971,0.0014988761237358919,0.0015,0.016113118193036666,0.006049630164255779,0.005194156391301147,1.4467,2.4633,0.0050590506985176255,-0.009454615882737464,0.047615730743242976,0.005615787570954736,0.010674838269472362,-0.009503875095605218,0.04766498995611066,0.0051153781925700305,0.0100464063868589,,-0.0021277586724567712
1952-01-31,24.14,1.4133,2.4267,0.017768,0.016303,0.0015,0.0268,0.0061,0.0157,0.0111,0.035151,0.0,0.0028,0.0171,0.000538,0.058547,0.059459,0.100525,0.582415,0.717426,,,26.45,1.57,,0,0.017768,0.01761199431677256,0.0015,0.0013083333333333332,0.004866968883661829,-0.005465729595231021,0.020911663892514025,0.005869114230947586,0.010736083114609414,1952-02-29,-0.02556501802535377,0.0014988761237358919,0.0011992805754820971,0.0012,-0.026764298600835866,0.006086570624806952,0.005229041253287523,1.41,2.44,0.004855632247932032,-0.009503875095605218,0.02494980939288807,0.005776226504666217,0.010631858752598249,-0.005465729595231021,0.020911663892514025,0.005208265918851399,0.010075234802513228,,-0.002700908864172274
1952-02-29,23.26,1.4167,2.4133,-0.025241,-0.035743,0.0012,0.0269,0.006,0.0154,0.0115,0.034872,-0.007547,0.0014,-0.0099,0.000932,0.060906,0.058686,0.103755,0.587019,0.746693,,,26.41,1.54,,0,-0.025241,-0.02556501802535377,0.0012,0.0012833333333333334,0.0050627573153765575,-0.005537204230448979,-0.03159786434841812,0.005964284099334176,0.011027041414710732,1952-03-31,0.051458030817759674,0.0011992805754820971,0.0010993954433009636,0.0011,0.05035863537445871,0.005985769387067586,0.005127151635917703,1.4133,2.4267,0.005050637615517211,-0.005465729595231021,-0.03166933898363602,0.005869114230947586,0.010919751846464796,-0.005537204230448979,-0.03159786434841812,0.005303435787237989,0.010366193102614546,,0.0065072932381367715
1952-03-31,24.37,1.42,2.4,0.052805,0.050655,0.0011,0.0263,0.0055,0.0159,0.0104,0.032094,0.0,0.0111,-0.0035,0.000632,0.058268,0.061049,0.098482,0.591667,0.751874,,,26.39,1.59,,0,0.052805,0.051458030817759674,0.0011,0.001325,0.004843946022685067,-0.005526368125530642,0.052144088672126956,0.006063696802528514,0.01090764282521358,1952-04-30,-0.042305385868047454,0.0010993954433009636,0.0011992805754820971,0.0012,-0.04350466644352955,0.006130125772561846,0.0052707436477860865,1.4167,2.4133,0.004832716122292464,-0.005537204230448979,0.05215492477704539,0.005964284099334176,0.01079700022162664,-0.005526368125530642,0.052144088672126956,0.005402848490432327,0.010246794513117394,,-3.6357515217078085e-06
1952-04-30,23.32,1.43,2.38,-0.041423,-0.043268,0.0012,0.0254,0.0057,0.0157,0.0097,0.033231,0.003802,0.0171,-0.0175,0.000808,0.061321,0.058679,0.102058,0.60084,0.786399,,,26.46,1.57,,0,-0.041423,-0.042305385868047454,0.0012,0.0013083333333333332,0.005097050831173855,-0.00836824967051658,-0.03567325648430659,0.006154975471283519,0.011252026302457373,1952-05-31,0.033142663793100324,0.0011992805754820971,0.00129915573162005,0.0013,0.03184350806148027,0.005976848836990299,0.005116391084205974,1.42,2.4,0.005061497171809721,-0.005526368125530642,-0.03851513802929275,0.006063696802528514,0.011125193974338234,-0.00836824967051658,-0.03567325648430659,0.005494127159187331,0.010591177990361186,,-0.0033609305443981427
1952-05-31,23.86,1.44,2.36,0.033698,0.023274,0.0013,0.0257,0.0056,0.0167,0.009,0.032149,0.0,-0.0033,0.0064,0.000526,0.060352,0.06175,0.09891,0.610169,0.770518,,,26.47,1.67,,0,0.033698,0.033142663793100324,0.0013,0.0013916666666666667,0.005016732929598131,-0.008438868645864595,0.03133092383334294,0.0062491073813763075,0.01126584031097444,1952-06-30,0.04672326770506406,0.00129915573162005,0.0014988761237358919,0.0015,0.04522439158132817,0.006062545414138911,0.005200703756058574,1.43,2.38,0.0049819811442216606,-0.00836824967051658,0.03126030485799491,0.006154975471283519,0.01113695661550518,-0.008438868645864595,0.03133092383334294,0.005588259069280121,0.010604991998878252,,0.005233875676023847
1952-06-30,24.96,1.45,2.34,0.047832,0.045795,0.0015,0.0259,0.0056,0.017,0.0089,0.027731,0.003788,0.0003,0.0013,0.000325,0.058093,0.060771,0.09375,0.619658,0.738715,,,26.53,1.7,,0,0.047832,0.04672326770506406,0.0015,0.0014166666666666668,0.004829398718399482,-0.00851068966790862,0.05358181649936557,0.006347897844305738,0.011177296562705219,1952-07-31,0.018948340928841803,0.0014988761237358919,0.0014988761237358919,0.0015,0.01744946480510591,0.006190409320714147,0.005326564409597158,1.44,2.36,0.004796172263493031,-0.008438868645864595,0.05350999547732146,0.0062491073813763075,0.011045279644869338,-0.00851068966790862,0.05358181649936557,0.005687049532209552,0.010516448250609035,,-0.0031772578447923708
1952-07-31,25.4,1.45,2.3467,0.019129,0.017659,0.0015,0.0261,0.0055,0.0181,0.008,0.027923,0.007547,-0.002,0.0036,0.000345,0.057087,0.058093,0.092389,0.617897,0.72471,,,26.68,1.81,,0,0.019129,0.018948340928841803,0.0015,0.0015083333333333335,0.004745938046445533,0.002859156576802127,0.014615473946461592,0.006498532736203575,0.011244470782649108,1952-08-31,-0.00569015828840697,0.0014988761237358919,0.0014988761237358919,0.0015,-0.007189034412142862,0.006230402836727086,0.005364567232153611,1.45,2.34,0.004745938046445533,-0.00851068966790862,0.025985320191172643,0.006347897844305738,0.011093835890751271,0.002859156576802127,0.014615473946461592,0.005837684424107389,0.010583622470552922,,-0.0032722276408674485
1952-08-31,25.03,1.45,2.3533,-0.005674,-0.015007,0.0015,0.0267,0.0057,0.0183,0.0084,0.028043,0.0,-0.007,0.0133,0.00029,0.05793,0.057087,0.09402,0.616148,0.73662,,,26.69,1.83,,0,-0.005674,-0.00569015828840697,0.0015,0.001525,0.004815925079305355,0.002808512484365078,-0.017482581065173038,0.0066528604800089,0.011468785559314255,1952-09-30,-0.01825053241884143,0.0014988761237358919,0.0015987213636970278,0.0016,-0.01984925378253846,0.006193151083211042,0.005325337227015186,1.45,2.3467,0.004815925079305355,0.002859156576802127,-0.017533225157610133,0.006498532736203575,0.011314457815508931,0.002808512484365078,-0.017482581065173038,0.005992012167912713,0.010807937247218069,,0.004167985213095635
1952-09-30,24.54,1.45,2.36,-0.018085,-0.020098,0.0016,0.0277,0.0057,0.0171,0.0106,0.031038,0.0,-0.013,0.0112,0.000441,0.059087,0.05793,0.09617,0.614407,0.748679,,,26.63,1.71,,0,-0.018085,-0.01825053241884143,0.0016,0.001425,0.004911850799469699,0.0028430206067413164,-0.022613686767658923,0.0068132933689021525,0.011725144168371851,1952-10-31,0.0003199488109200459,0.0015987213636970278,0.001399020913707341,0.0014,-0.001079072102787295,0.006117002536475676,0.0052469117098514675,1.45,2.3533,0.004911850799469699,0.002808512484365078,-0.022579178645282662,0.0066528604800089,0.011564711279478598,0.0028430206067413164,-0.022613686767658923,0.006152445056805966,0.011064295856275665,,-0.003391717057393523
1952-10-31,24.52,1.4367,2.3733,0.00032,-0.001244,0.0014,0.0269,0.0053,0.0174,0.0095,0.029928,0.0,0.0148,-0.0109,0.001026,0.058592,0.058544,0.096792,0.605339,0.752516,,,26.69,1.74,,0,0.00032,0.0003199488109200459,0.0014,0.00145,0.004870866820741429,0.0056197726758047805,-0.0064351008905594725,0.006990791370601892,0.01186165819134332,1952-11-30,0.05957183253410871,0.001399020913707341,0.0009995003330835331,0.001,0.05857233220102517,0.006098999264036063,0.005227265797389856,1.45,2.36,0.0049158473717337055,0.0028430206067413164,-0.0036583488214961147,0.0068132933689021525,0.011729140740635857,0.0056197726758047805,-0.0064351008905594725,0.006329943058505705,0.011200809879247134,,-0.0037355897950666914
1952-11-30,25.66,1.4233,2.3867,0.061382,0.048273,0.001,0.0272,0.0055,0.0185,0.0087,0.026551,0.0,-0.0015,0.0123,0.000459,0.055469,0.058048,0.093011,0.596366,0.714235,,,26.69,1.85,,0,0.061382,0.05957183253410871,0.001,0.0015416666666666667,0.004611654451138915,0.005630266974037764,0.03981398114544201,0.007173273947814773,0.011784928398953688,1952-12-31,0.037502892389840004,0.0009995003330835331,0.0015987213636970278,0.0016,0.035904171026142975,0.006264549831435668,0.005392420801735476,1.4367,2.3733,0.004654971082792689,0.0056197726758047805,0.03982447544367511,0.006990791370601892,0.011645762453394581,0.005630266974037764,0.03981398114544201,0.006512425635718586,0.011124080086857502,,0.009515929963490016
1952-12-31,26.57,1.41,2.4,0.038215,0.035725,0.0016,0.0279,0.0054,0.0209,0.007,0.026536,0.0,-0.0086,-0.0005,0.000268,0.053067,0.054949,0.090327,0.5875,0.694073,,,26.71,2.09,,0,0.038215,0.037502892389840004,0.0016,0.0017416666666666665,0.004412531217121179,0.0055570786665389465,0.02929232191769296,0.0073627785693236875,0.011775309786444865,1953-01-31,-0.006226343509482319,0.0015987213636970278,0.0015987213636970278,0.0016,-0.007825064873179346,0.0063609644689616085,0.005486592870329326,1.4233,2.3867,0.004454060409417144,0.005630266974037764,0.02921913361019413,0.007173273947814773,0.011627334357231917,0.0055570786665389465,0.02929232191769296,0.0067019302572275015,0.011114461474348681,,-0.0017590394115130775
1953-01-31,26.38,1.41,2.41,-0.006207,-0.006795,0.0016,0.0279,0.0049,0.0196,0.0083,0.025935,-0.003745,0.0012,-0.0092,0.000401,0.05345,0.053067,0.091357,0.585062,0.699175,,,26.64,1.96,,0,-0.006207,-0.006226343509482319,0.0016,0.0016333333333333332,0.0044442416301043825,0.004158010148663898,-0.011334622631217582,0.007354774252958195,0.011799015883062577,1953-02-28,-0.0075685694999522764,0.0015987213636970278,0.001399020913707341,0.0014,-0.008967590413659618,0.006322234290566395,0.005445633923426223,1.41,2.4,0.0044442416301043825,0.0055570786665389465,-0.012733691149092423,0.0073627785693236875,0.01180702019942807,0.004158010148663898,-0.011334622631217582,0.006693925940862009,0.011138167570966391,,-0.003493972657033017
1953-02-28,25.9,1.41,2.42,-0.00754,-0.017804,0.0014,0.0287,0.0046,0.0197,0.009,0.026516,-0.003759,-0.0087,0.0047,0.000491,0.05444,0.05345,0.093436,0.582645,0.712703,,,26.59,1.97,,0,-0.00754,-0.0075685694999522764,0.0014,0.0016416666666666665,0.0045264198243853485,0.004140792666031387,-0.022503971249707686,0.007346851245500149,0.011873271069885498,1953-03-31,-0.022540130842242725,0.001399020913707341,0.0017983819413793735,0.0018,-0.024338512783622097,0.006279624462988118,0.005401421578833935,1.41,2.41,0.0045264198243853485,0.004158010148663898,-0.02252118873234027,0.007354774252958195,0.011881194077343542,0.004140792666031387,-0.022503971249707686,0.006686002933403962,0.01121242275778931,,0.006268189259338674
1953-03-31,25.29,1.41,2.43,-0.022288,-0.024368,0.0018,0.0294,0.0045,0.0201,0.0093,0.024014,0.003774,-0.0088,0.0055,0.000683,0.055753,0.05444,0.096085,0.580247,0.762497,,,26.63,2.01,,0,-0.022288,-0.022540130842242725,0.0018,0.001675,0.004635345347910675,0.004123717183862156,-0.02795762520748049,0.007339008300182024,0.0119743536480927,1953-04-30,-0.025633755326292734,0.0017983819413793735,0.0015987213636970278,0.0016,-0.027232476689989762,0.0061914906547152395,0.005310473767327953,1.41,2.42,0.004635345347910675,0.004140792666031387,-0.027974700689649596,0.007346851245500149,0.011982196593410824,0.004123717183862156,-0.02795762520748049,0.0066781599880858375,0.011313505335996513,,-0.0033415681665350666
