date,forecast_target_date,price,d12,e12,ret,ret_decimal,r_log,dp,ge,gm,gs,ms,hist_mean,ret_lead,dfy,tbl,tms,ntis,SP500,CPIAUCSL,TB3MS,VIXCLS,USREC
2017-12-31,2018-01-31,2673.61,48.932,109.88,0.011149,0.011149,0.0110873080119798,0.0015239920146032,0.0085300894186199,0.02523591921513512,0.0042397250918754,0.0057637171064787,0.0071992385202676,0.0564370426031596,0.0071,0.0132,0.0122,-0.01988,2673.61,247.805,1.32,11.04,0
2018-01-31,2018-02-28,2823.81,49.289,111.7333,0.05806,0.05806,0.0564370426031596,0.0014535086662865,0.016725920383345,0.03793149740367979,0.0043157152438282,0.0057692239101147,0.0072271511076161,-0.0383884995391134,0.0071,0.0141,0.0143,-0.019044,2823.81,248.859,1.41,13.54,0
2018-02-28,2018-03-31,2713.83,49.646,113.5867,-0.037661,-0.037661,-0.0383884995391134,0.0015233144168472,0.0164516403577426,-0.05617775599366331,0.0043905720987821,0.0059138865156294,0.0072013065463432,-0.0257886880616835,0.0069,0.0157,0.0144,-0.018321,2713.83,249.529,1.57,19.85,0
2018-03-31,2018-04-30,2640.87,50.003,115.44,-0.025459,-0.025459,-0.0257886880616835,0.0015766140401278,0.0161844924974546,-0.04343700545124705,0.0044643254030131,0.0060409394431409,0.0071826259151948,0.0037629113605278,0.0077,0.017,0.0115,-0.018222,2640.87,249.577,1.7,19.97,0
2018-04-30,2018-05-31,2648.05,50.3321,117.7867,0.00377,0.00377,0.0037629113605278,0.0015826828745048,0.0201244471520154,-0.017409335404886553,0.0045682474448092,0.006150930319314,0.0071806905928662,0.0235211950413458,0.0082,0.0176,0.0124,-0.018607,2648.05,250.227,1.76,15.93,0
2018-05-31,2018-06-30,2705.27,50.6612,120.1333,0.0238,0.0238,0.0235211950413458,0.0015593548540296,0.0197265979789255,0.0016516044237121156,0.004670608924726,0.0062299637787556,0.0071899329596357,0.0068167133269223,0.0083,0.0186,0.0103,-0.018934,2705.27,250.792,1.86,15.43,0
2018-06-30,2018-07-31,2718.37,50.9903,122.48,0.00684,0.00684,0.0068167133269223,0.0015619191219979,0.019345791752872,-0.014515078256070187,0.004771481799995,0.006333400921993,0.0071897219818897,0.0364707817091589,0.0087,0.019,0.0101,-0.022101,2718.37,251.018,1.9,16.09,0
2018-07-31,2018-08-31,2816.29,51.4399,125.1167,0.037144,0.037144,0.0364707817091589,0.0015209368677679,0.0212991504194476,0.014088829557351471,0.0048917064592992,0.0064126433270672,0.007206264953487,0.0324071689751833,0.0092,0.0196,0.0106,-0.017096,2816.29,251.214,1.96,12.83,0
2018-08-31,2018-09-30,2901.52,51.8894,127.7533,0.032938,0.032938,0.0324071689751833,0.0014891842078159,0.020854158683849,0.00896016297934565,0.0050103274636958,0.0064995116715117,0.0072204947129572,0.0051248455172484,0.0089,0.0203,0.009,-0.021451,2901.52,251.663,2.03,12.86,0
2018-09-30,2018-10-31,2913.98,52.339,130.39,0.005138,0.005138,0.0051248455172484,0.0014956596902572,0.0204288989826557,-0.016143792262333798,0.0051274090789369,0.0066230687691941,0.0072193120666842,-0.0708614018172429,0.009,0.0213,0.0121,-0.020834,2913.98,252.182,2.13,12.12,0
2018-10-31,2018-11-30,2711.74,52.8087,131.0567,-0.068409,-0.068409,-0.0708614018172429,0.0016215264067922,0.0051000945517784,-0.07702944360743863,0.0051625422933733,0.0067840687001656,0.0071752733109685,0.0195594604786234,0.0093,0.0225,0.0127,-0.021217,2711.74,252.772,2.25,21.23,0
2018-11-30,2018-12-31,2760.17,53.2785,131.7233,0.019752,0.019752,0.0195594604786234,0.0016072589519368,0.0050734563502102,0.012628320409084617,0.005197599913579,0.0068048588655158,0.0071822542507474,-0.0950208216724273,0.01,0.0233,0.0084,-0.024593,2760.17,252.594,2.33,18.07,0
2018-12-31,2019-01-31,2506.85,53.7482,132.39,-0.090646,-0.090646,-0.0950208216724273,0.0017851168087902,0.0050486016121959,-0.10131388873027194,0.005232611669497,0.0070177284782873,0.0071246750530442,0.0782648204759845,0.0111,0.0237,0.0047,-0.019228,2506.85,252.767,2.37,25.42,0
2019-01-31,2019-02-28,2704.1,54.1444,133.0567,0.081409,0.081409,0.0782648204759845,0.0016671991233475,0.0050232412149046,0.07071891361347095,0.0052289416619806,0.0068961407853281,0.0071647314412328,0.0312156812862396,0.0119,0.0237,0.0034,-0.019305,2704.1,252.561,2.37,16.57,0
2019-02-28,2019-03-31,2784.49,54.5407,133.7233,0.031708,0.031708,0.0312156812862396,0.0016309460505681,0.0049973865154659,0.024298206471227664,0.0052252973951112,0.0068562434456793,0.0071782660218996,0.0193427176323729,0.0116,0.0239,0.0029,-0.023159,2784.49,253.319,2.39,14.78,0
2019-03-31,2019-04-30,2834.4,54.9369,134.39,0.019531,0.019531,0.0193427176323729,0.0016138801021733,0.0049732808790367,0.0127922609579833,0.0052217063749142,0.0068355864770876,0.0071851076707244,0.0398253380231278,0.0107,0.024,0.0017,-0.023231,2834.4,254.277,2.4,13.71,0
2019-04-30,2019-05-31,2945.83,55.317,134.6833,0.040629,0.040629,0.0398253380231278,0.001563616026623,0.0021800759582216,0.03638026048486863,0.0051363329486203,0.0066999489752433,0.0072034551863806,-0.0652715897667334,0.0101,0.0238,0.0015,-0.0217,2945.83,255.233,2.38,13.12,0
2019-05-31,2019-06-30,2752.06,55.6972,134.9767,-0.063187,-0.063187,-0.0652715897667334,0.0016851099790106,0.002176074432827,-0.07021696328603122,0.0050530367815909,0.0067381467606015,0.0071627388689912,0.0672482839119625,0.0096,0.0235,0.0005,-0.020358,2752.06,255.296,2.35,18.71,0
2019-06-30,2019-07-31,2941.76,56.0773,135.27,0.069561,0.069561,0.0672482839119625,0.0015872812689729,0.0021706101510811,0.06448770938316024,0.0049717209519036,0.0065590022208765,0.0071964758398183,0.014497402976359,0.0104,0.0217,-0.001,-0.012538,2941.76,255.213,2.17,15.08,0
2019-07-31,2019-08-31,2980.38,56.458,134.48,0.014603,0.014603,0.014497402976359,0.0015773571516286,-0.0058572920007424,0.018900059473752857,0.0048489411284041,0.0064262982800328,0.0072005728808601,-0.0162157677748544,0.0099,0.021,-0.0004,-0.012604,2980.38,255.802,2.1,16.12,0
2019-08-31,2019-09-30,2926.46,56.8388,133.69,-0.016085,-0.016085,-0.0162157677748544,0.0016172227391953,-0.0058918021053289,-0.01236550560954629,0.0047282866490861,0.0063455093882814,0.007187439767761,0.018616630161884,0.0089,0.0195,-0.0032,-0.010142,2926.46,256.036,1.95,18.98,0
2019-09-30,2019-10-31,2976.74,57.2195,132.9,0.018791,0.018791,0.018616630161884,0.0016005686407175,-0.0059267212758314,0.02296196179950924,0.004609653484099,0.0062102221248166,0.0071938462646187,0.0213905815155239,0.0088,0.0189,-0.0019,-0.010838,2976.74,256.43,1.89,16.24,0
2019-10-31,2019-11-30,3037.56,57.5599,135.09,0.021621,0.021621,0.0213905815155239,0.0015778700919971,0.0163442572623903,0.0038815623205407743,0.0045468242286899,0.006124694320687,0.0072017996177004,0.0355659657697426,0.0091,0.0165,0.0006,-0.013157,3037.56,257.155,1.65,13.22,0
2019-11-30,2019-12-31,3140.98,57.9003,137.28,0.036206,0.036206,0.0355659657697426,0.0015349740537284,0.0160814127580621,0.01739887882126107,0.0044868801022551,0.0060218541559835,0.0072176810097228,0.0293519847397743,0.0088,0.0154,0.0027,-0.007796,3140.98,257.879,1.54,12.62,0
2019-12-31,2020-01-31,3230.78,58.2406,139.47,0.029787,0.029787,0.0293519847397743,0.0015011054682008,0.0158268886309507,0.012361852381338554,0.0044296379322019,0.0059307434004028,0.0072300673016815,0.0001079941684198,0.0087,0.0154,0.0032,-0.007199,3230.78,258.63,1.54,13.78,0
2020-01-31,2020-02-29,3225.52,58.6873,131.7567,0.000108,0.000108,0.0001079941684198,0.0015150749181019,-0.0568924843522035,0.05526306776258576,0.004113188405219,0.005628263323321,0.0072260840393027,-0.0854184645304024,0.0083,0.0152,0.0024,-0.007694,3225.52,259.127,1.52,18.84,0
2020-02-29,2020-03-31,2954.22,59.1339,124.0433,-0.081872,-0.081872,-0.0854184645304024,0.0016666733024371,-0.0603263418188532,-0.027533179117351453,0.0037839241721486,0.0054505974745858,0.007174298377721,-0.1301052684963658,0.0083,0.0152,-0.0002,-0.00556,2954.22,259.25,1.52,40.11,0
2020-03-31,2020-04-30,2584.59,59.5806,116.33,-0.121997,-0.121997,-0.1301052684963658,0.0019191775553168,-0.0641997183708712,-0.06946805022209578,0.0034399425839997,0.0053591201393165,0.0070976058822606,0.1212348490656005,0.0127,0.0029,0.0058,-0.0077,2584.59,258.076,0.29,53.54,1
2020-04-30,2020-05-31,2912.43,59.6149,110.63,0.12889,0.12889,0.1212348490656005,0.0017043074389007,-0.0502396797818555,0.16966057601926127,0.0032042547966531,0.0049085622355539,0.0071613341029101,0.0467099066953532,0.017,0.0014,0.0052,-0.010538,2912.43,256.032,0.14,34.15,1
2020-05-31,2020-06-30,3044.31,59.6491,104.93,0.047818,0.047818,0.0467099066953532,0.0016314713714867,-0.0528978388769997,0.09718432910753047,0.0029576489342324,0.0045891203057191,0.0071834036188657,0.0201437455793103,0.0145,0.0013,0.0054,-0.014967,3044.31,255.802,0.13,27.51,0
2020-06-30,2020-07-31,3100.29,59.6834,99.23,0.020348,0.020348,0.0201437455793103,0.0016029569765612,-0.0558530732436695,0.07407445424773312,0.0026989013147096,0.0043018582912708,0.0071906319188994,0.0553495566214814,0.012,0.0016,0.0057,-0.016845,3100.29,257.042,0.16,30.43,0
2020-07-31,2020-08-31,3271.12,59.406,98.8933,0.05691,0.05691,0.0553495566214814,0.0015122519937197,-0.0033988967894621,0.05703567519871084,0.0026373959178718,0.0041496479115916,0.007217476358533,0.0695894934726538,0.0117,0.0013,0.0049,-0.011998,3271.12,258.352,0.13,24.46,0
2020-08-31,2020-09-30,3500.31,59.1286,98.5567,0.072068,0.072068,0.0695894934726538,0.0014067092480436,-0.0034094740548749,0.07112857614452861,0.0025763704990378,0.0039830797470815,0.0072522240003793,-0.0388978052936362,0.0102,0.001,0.0055,-0.008504,3500.31,259.316,0.1,26.41,0
2020-09-30,2020-10-31,3363.0,58.8512,98.22,-0.038151,-0.038151,-0.0388978052936362,0.0014572388315855,-0.0034221564707146,-0.036595946772874914,0.0025158202462344,0.00397305907782,0.0072265279929773,-0.026763981394274,0.0105,0.0011,0.0057,-0.005698,3363.0,259.997,0.11,26.37,0
2020-10-31,2020-11-30,3269.96,58.6604,96.8567,-0.026409,-0.026409,-0.026763981394274,0.0014938153424291,-0.0139772940078555,-0.014078386331833882,0.0025543911831843,0.0040482065256134,0.0072076128514151,0.103822934185048,0.0109,0.001,0.0069,-0.001895,3269.96,260.319,0.1,38.02,0
2020-11-30,2020-12-31,3621.63,58.4696,95.4933,0.109404,0.109404,0.103822934185048,0.0013444752625689,-0.0141764786457434,0.11632292696414696,0.0025944432362473,0.0039389184988162,0.0072613477353604,0.0407311103904177,0.01,0.0009,0.0078,-0.005262,3621.63,260.911,0.09,20.57,0
2020-12-31,2021-01-31,3756.07,58.2788,94.13,0.041572,0.041572,0.0407311103904177,0.0012921563284837,-0.0143792823983707,0.050828279681587,0.0026360575005457,0.0039282138290295,0.0072799523838624,-0.010102862485526,0.009,0.0009,0.0084,-9.8e-05,3756.07,262.045,0.09,22.75,0
2021-01-31,2021-02-28,3714.24,58.0637,105.4867,-0.010052,-0.010052,-0.010102862485526,0.0013018794386017,0.1139080730592511,-0.12510718988119324,0.0032393064035721,0.0045411858421739,0.0072702952644905,0.0257691061339588,0.0079,0.0008,0.01,0.002697,3714.24,262.687,0.08,33.09,0
2021-02-28,2021-03-31,3811.15,57.8485,116.8433,0.026104,0.026104,0.0257691061339588,0.0012640966780557,0.1022488422544526,-0.07649194258732732,0.0037980731056374,0.0050621697836931,0.0072805666753008,0.0424021853608253,0.0072,0.0004,0.0122,0.007014,3811.15,263.579,0.04,27.95,0
2021-03-31,2021-04-30,3972.89,57.6334,128.2,0.043314,0.043314,0.0424021853608253,0.0012081589610258,0.0927578236137368,-0.051195014916293906,0.0043216615419736,0.0055298205029995,0.0073000570297323,0.0525013643770624,0.007,0.0003,0.0158,0.015718,3972.89,264.961,0.03,19.4,0
2021-04-30,2021-05-31,4181.17,57.7106,138.3867,0.053904,0.053904,0.0525013643770624,0.0011495473719258,0.0764603958133693,-0.025363073699075582,0.0049133943161113,0.0060629416880372,0.0073251270837242,0.0061888097490995,0.007,0.0002,0.0162,0.020054,4181.17,266.614,0.02,18.61,0
2021-05-31,2021-06-30,4204.11,57.7878,148.5733,0.006208,0.006208,0.0061888097490995,0.0011448068750171,0.0710264988546813,-0.06555499230265928,0.0055016667575054,0.0066464736325226,0.0073244971960664,0.0234059315126499,0.0066,0.0002,0.016,0.017464,4204.11,268.383,0.02,16.76,0
2021-06-30,2021-07-31,4297.5,57.865,158.76,0.023682,0.023682,0.0234059315126499,0.0011214380465015,0.0663151887602444,-0.044344348714382135,0.0060923648283257,0.0072138028748272,0.0073334065779593,0.0240143338308454,0.0065,0.0004,0.0148,0.017255,4297.5,270.654,0.04,15.83,0
2021-07-31,2021-08-31,4395.26,58.3282,164.2967,0.024305,0.024305,0.0240143338308454,0.0011052810567666,0.0342803117166653,-0.01178708246992242,0.0065683058740187,0.0076735869307853,0.007342642971787,0.0301411569119868,0.0067,0.0005,0.0127,0.016079,4395.26,271.903,0.05,18.24,0
2021-08-31,2021-09-30,4522.68,58.7913,169.8333,0.0306,0.0306,0.0301411569119868,0.0010826817950091,0.0331434280922668,-0.004565377123577638,0.0070684590831605,0.0081511408781696,0.0073552597476255,-0.0471723235795628,0.0069,0.0005,0.0123,0.014846,4522.68,272.676,0.05,16.48,0
2021-09-30,2021-10-31,4307.54,59.2545,175.37,-0.046077,-0.046077,-0.0471723235795628,0.0011456764038579,0.0320806599574045,-0.08081842294202723,0.0075986788689891,0.0087443552728471,0.0073251006860507,0.0681351704332082,0.007,0.0004,0.0133,0.015598,4307.54,273.91,0.04,23.14,0
2021-10-31,2021-11-30,4605.38,59.6354,182.87,0.07051,0.07051,0.0681351704332082,0.0010785075854204,0.0418774902053404,0.024980719592833347,0.0079546667758195,0.0090331743612399,0.0073587159816545,-0.0072824528067183,0.0067,0.0005,0.0153,0.013368,4605.38,276.55,0.05,16.26,0
2021-11-30,2021-12-31,4567.0,60.0162,190.37,-0.007256,-0.007256,-0.0072824528067183,0.0010945070052492,0.0401940290311557,-0.04856268013214434,0.0083118916644056,0.0094063986696549,0.007350626938125,0.0425660727312743,0.0066,0.0005,0.0151,0.01564,4567.0,278.919,0.05,27.19,0
2021-12-31,2022-01-31,4766.18,60.3971,197.87,0.043485,0.043485,0.0425660727312743,0.0010554439951284,0.0386407024866513,0.004047908793795324,0.0086717164418635,0.009727160436992,0.0073700722422626,-0.0536571386989617,0.0065,0.0006,0.0141,0.01297,4766.18,280.845,0.06,17.22,0
2022-01-31,2022-02-28,4515.55,60.9214,197.8833,-0.052243,-0.052243,-0.0536571386989617,0.0011236574912659,6.721358990560506e-05,-0.0540853634549245,0.0086714396300723,0.0097950971213383,0.0073363927660257,-0.0297306069991366,0.0065,0.0015,0.0161,0.01164,4515.55,282.543,0.15,24.83,0
2022-02-28,2022-03-31,4373.94,61.4457,197.8967,-0.029293,-0.029293,-0.0297306069991366,0.0011699932151806,6.771438680651978e-05,-0.03193050526572967,0.0086711481079654,0.009841141323146,0.0073159476475672,0.0372235277979665,0.0072,0.0033,0.016,0.008487,4373.94,284.5,0.33,30.15,0
2022-03-31,2022-04-30,4530.41,61.97,197.91,0.037925,0.037925,0.0372235277979665,0.0011392402921214,6.720452182839196e-05,0.0350810338644399,0.0086708714094539,0.0098101117015754,0.0073324347369555,-0.091650484665334,0.0086,0.0044,0.0169,-0.001122,4530.41,287.674,0.44,20.56,0
2022-04-30,2022-05-31,4131.93,62.6532,196.0267,-0.087576,-0.087576,-0.091650484665334,0.0012628006983329,-0.0095615074602893,-0.08250632550014597,0.0085178725506514,0.0097806732489843,0.0072778986932077,0.0003739300794329,0.009,0.0076,0.0199,-0.005663,4131.93,288.561,0.76,33.4,0
2022-05-31,2022-06-30,4132.15,63.3364,194.1433,0.000374,0.000374,0.0003739300794329,0.0012764941642109,-0.0096543282603351,0.009707570726538505,0.0083674790603565,0.0096439732245675,0.0072740969483764,-0.085212632065322,0.0099,0.0098,0.0192,-0.003372,4132.15,291.298,0.98,26.19,0
2022-06-30,2022-07-31,3785.38,64.0196,192.26,-0.081683,-0.081683,-0.085212632065322,0.0014083687102566,-0.0097479235445948,-0.0779036509355786,0.0082195335456828,0.0096279022559394,0.0072231961619076,0.0896267871541192,0.0103,0.0149,0.0165,-0.004815,3785.38,294.957,1.49,28.71,0
2022-07-31,2022-08-31,4130.29,64.4525,190.5333,0.093766,0.093766,0.0896267871541192,0.0012995582469579,-0.0090216401975984,0.0962229844718233,0.0080139714457243,0.0093135296926823,0.0072685226696041,-0.0411293334106805,0.0115,0.0223,0.0067,-0.00612,4130.29,294.913,2.23,21.33,0
2022-08-31,2022-09-30,3955.0,64.8854,188.8067,-0.040295,-0.040295,-0.0411293334106805,0.0013662260015271,-0.0091032420701946,-0.03426377913564255,0.0078145792465272,0.0091808052480544,0.0072419158218414,-0.0959548875837305,0.0108,0.0263,0.0027,-0.009731,3955.0,295.097,2.63,25.87,0
2022-09-30,2022-10-31,3585.62,65.3183,187.08,-0.091495,-0.091495,-0.0959548875837305,0.0015169104069486,-0.0091874075121915,-0.08886179179143282,0.0076208604415072,0.0091377708484559,0.0071852142815087,0.0771906444049099,0.011,0.0313,0.0039,-0.011291,3585.62,296.349,3.13,31.62,0
2022-10-31,2022-11-30,3871.98,65.8531,182.3033,0.080248,0.080248,0.0771906444049099,0.0014162968567031,-0.0258645493072863,0.1026991515030277,0.0076279393635821,0.0090442362202852,0.0072236576808077,0.0527489843566111,0.0116,0.0372,0.0026,-0.015252,3871.98,298.007,3.72,25.88,0
2022-11-30,2022-12-31,4080.11,66.388,177.5267,0.054165,0.054165,0.0527489843566111,0.0013550090558636,-0.0265507634120525,0.07890870813726687,0.0076353999470913,0.0089904090029549,0.0072486441389173,-0.0605826226984101,0.0117,0.0415,-0.0026,-0.017011,4080.11,298.786,4.15,20.58,0
2022-12-31,2023-01-31,3839.5,66.9228,172.75,-0.058784,-0.058784,-0.0605826226984101,0.0014514529691487,-0.0272755574905673,-0.03350624155792015,0.0076433003100774,0.0090947532792262,0.0072114355449309,0.0618568035451053,0.0116,0.0425,-0.0063,-0.021249,3839.5,298.832,4.25,21.67,0
2023-01-31,2023-02-28,4076.6,67.3524,173.5567,0.06381,0.06381,0.0618568035451053,0.0013758621730345,0.0046588845040068,0.05526227337502466,0.0075275010828215,0.0089033632558561,0.0072413946282643,-0.0245642458297366,0.011,0.0454,-0.0101,-0.020773,4076.6,300.42,4.54,19.4,0
2023-02-28,2023-03-31,3970.15,67.7819,174.3633,-0.024265,-0.024265,-0.0245642458297366,0.001421728978998,0.0046367063985611,-0.031096136705413897,0.0074158595874351,0.0088375885664332,0.0072239668800681,0.0367937319540098,0.0103,0.0465,-0.009,-0.022011,3970.15,301.45,4.65,20.7,0
2023-03-31,2023-04-30,4109.31,68.2114,175.17,0.037479,0.037479,0.0367937319540098,0.0013823136991601,0.0046158774132084,0.02983537642865207,0.0073081223757891,0.0086904360749492,0.0072401606177866,0.0149033907096754,0.0111,0.0469,-0.0103,-0.022331,4109.31,301.821,4.69,18.7,0
2023-04-30,2023-05-31,4169.48,68.3793,177.1167,0.015015,0.015015,0.0149033907096754,0.0013657301947959,0.0110519063868891,0.0034842902057905367,0.0071647759656472,0.0085305061604432,0.0072443550513344,0.0052919727790781,0.0106,0.0492,-0.0146,-0.021389,4169.48,302.845,4.92,15.78,0
2023-05-31,2023-06-30,4179.83,68.5471,179.0633,0.005306,0.005306,0.0052919727790781,0.0013656915782742,0.0109305372624204,-0.008451289204436297,0.0070291598442268,0.0083948514225011,0.0072432870085159,0.0648059853658253,0.011,0.0514,-0.0157,-0.02066,4179.83,303.334,5.14,17.94,0
2023-06-30,2023-07-31,4450.38,68.7149,181.01,0.066952,0.066952,0.0648059853658253,0.0012858589347782,0.0108129037455959,0.051906006192018524,0.0069006030339365,0.0081864619687148,0.0072747592328775,0.0312079271241931,0.011,0.0516,-0.0141,-0.015673,4450.38,304.014,5.16,13.59,0
2023-07-31,2023-08-31,4588.96,68.9143,182.09,0.0317,0.0317,0.0312079271241931,0.0012506685340022,0.0059487919852904,0.02471514110266956,0.0067664600908059,0.0080171286248082,0.0072878374666979,-0.0155441873359865,0.0108,0.0525,-0.0135,-0.016677,4588.96,304.609,5.25,13.63,0
2023-08-31,2023-09-30,4507.66,69.1137,183.17,-0.015424,-0.015424,-0.0155441873359865,0.0012768928149914,0.0059136130283735,-0.02378886004686198,0.0066379993720119,0.0079148921870034,0.0072753677644572,-0.0487344657206194,0.0107,0.053,-0.0113,-0.016514,4507.66,306.082,5.3,13.57,0
2023-09-30,2023-10-31,4288.05,69.3131,184.25,-0.047566,-0.047566,-0.0487344657206194,0.0013461141776392,0.0058788476973203,-0.05582493540929144,0.0065148313482994,0.0078609455259386,0.0072447947112448,-0.0212644953047243,0.0103,0.0532,-0.0094,-0.017989,4288.05,307.276,5.32,17.52,0
2023-10-31,2023-11-30,4193.8,69.6433,186.9767,-0.02104,-0.02104,-0.0212644953047243,0.0013828976965854,0.0146904790915676,-0.03691531906933909,0.0062254481812415,0.0076083458778269,0.0072292413615362,0.0869150390159428,0.0102,0.0534,-0.0054,-0.014711,4193.8,307.696,5.34,18.14,0
2023-11-30,2023-12-31,4567.8,69.9735,189.7033,0.090804,0.090804,0.0869150390159428,0.0012757577475866,0.0144772625168926,0.07094718187068388,0.0059624097141634,0.0072381674617501,0.0072726905423728,0.0445009787510021,0.0101,0.0527,-0.0077,-0.020618,4567.8,308.148,5.27,12.92,0
2023-12-31,2024-01-31,4769.83,70.3037,192.43,0.045506,0.045506,0.0445009787510021,0.0012275168321901,0.0142711785545611,0.029007797739506826,0.0057218016793141,0.0069493185115043,0.0072929784378543,0.0157069967378166,0.009,0.0524,-0.0122,-0.017441,4769.83,308.741,5.24,12.45,0
2024-01-31,2024-02-29,4845.65,70.4774,192.0833,0.015831,0.015831,0.0157069967378166,0.0012113050502704,-0.0018033191255258,0.017574049544327112,0.0056224089465507,0.0068337139968211,0.0072975612364927,0.0516726724146054,0.0081,0.0522,-0.0116,-0.015188,4845.65,309.698,5.22,14.35,0
2024-02-29,2024-03-31,5096.27,70.6511,191.7367,0.053031,0.053031,0.0516726724146054,0.0011546078584799,-0.001806055412499,0.0522335597394261,0.0055249953775411,0.006679603236021,0.0073217175300028,0.0317031035251536,0.0074,0.0524,-0.0103,-0.013678,5096.27,310.967,5.24,13.4,0
2024-03-31,2024-04-30,5254.35,70.8248,191.39,0.032211,0.032211,0.0317031035251536,0.0011226420646491,-0.001809845644461,0.03235725100287328,0.0054294563019523,0.0065520983666014,0.0073349827019262,-0.040613682885297,0.0074,0.0524,-0.0103,-0.011172,5254.35,312.345,5.24,13.01,0
2024-04-30,2024-05-31,5035.69,71.2085,192.9033,-0.0398,-0.0398,-0.040613682885297,0.0011777031713013,0.00787579602486,-0.05038154348485367,0.0053528794337607,0.0065305826050621,0.0073089094743094,0.0482481125240748,0.0072,0.0524,-0.007,-0.011515,5035.69,313.023,5.24,15.65,0
2024-05-31,2024-06-30,5277.51,71.5921,194.4167,0.049431,0.049431,0.0482481125240748,0.0011298204473061,0.0078147666116377,0.039089071467176384,0.0052788393694534,0.0064086598167595,0.0073311590411843,0.0365238105477,0.007,0.0525,-0.0077,-0.01213,5277.51,313.175,5.25,12.92,0
2024-06-30,2024-07-31,5460.48,71.9758,195.93,0.037199,0.037199,0.0365238105477,0.0010978323417912,0.0077536588961959,0.026328643509374937,0.0052072115474925,0.0063050438892838,0.0073470159947457,0.0120748052317961,0.0069,0.0524,-0.0093,-0.01427,5460.48,313.044,5.24,12.44,0
2024-07-31,2024-08-31,5522.3,72.4506,197.3767,0.012148,0.012148,0.0120748052317961,0.0010927062938083,0.0073566330022704,0.00390110919126531,0.005197984405203,0.0062906906990113,0.0073495826555693,0.0239928556224396,0.0072,0.052,-0.0095,-0.011832,5522.3,313.569,5.2,16.36,0
2024-08-31,2024-09-30,5648.4,72.9255,198.8233,0.024283,0.024283,0.0239928556224396,0.0010753236575757,0.0073024049890829,0.01527547404965682,0.0051889093923042,0.00626423304988,0.0073586131889208,0.0225644960974074,0.0073,0.0505,-0.0118,-0.011028,5648.4,314.062,5.05,15.0,0
2024-09-30,2024-10-31,5762.48,73.4003,200.27,0.022821,0.022821,0.0225644960974074,0.0010609056558946,0.0072499655433034,0.012745652844645464,0.0051799868596839,0.0062408925155786,0.0073668593293267,-0.0087279782306235,0.0074,0.0472,-0.01,-0.010283,5762.48,314.732,4.72,16.73,0
2024-10-31,2024-11-30,5705.45,73.8776,203.57,-0.00869,-0.00869,-0.0087279782306235,0.0010784683918054,0.0163434699616226,-0.0262895491821745,0.0052293741994851,0.0063078425912906,0.0073581358401343,0.0586650560621131,0.0068,0.0451,-0.0041,-0.009458,5705.45,315.631,4.51,23.16,0
2024-11-30,2024-12-31,6032.38,74.3549,206.87,0.06042,0.06042,0.0586650560621131,0.0010266365127736,0.0160806505760031,0.0396391171125257,0.0052777501024895,0.0063043866152632,0.0073859294047183,-0.0237242066468073,0.0064,0.0442,-0.0006,-0.004121,6032.38,316.528,4.42,13.51,0
2024-12-31,,5881.63,74.8323,210.17,-0.023445,-0.023445,-0.0237242066468073,0.0010596928823996,0.0158261503843628,-0.04113384207419694,0.0053251484874816,0.0063848413698812,0.0073690858010087,,0.006,0.0427,0.0012,-0.004614,5881.63,317.604,4.27,17.35,0
