date,price,d12,e12,ret,retx,rfree,lty,dfy,tbl,tms,ntis,infl,ltr,dfr,svar,dp_gw,dy,ep,de,bm,cay,SP500,CPIAUCSL,TB3MS,VIXCLS,USREC,ret_decimal,r_log,rf_simple,rf_forecast_simple,dp,ge,gm,gs,ms,forecast_target_date,ret_lead,rf_log,rf_log_next,rf_simple_next,xret_lead,hist_mean,hist_mean_xret,d12_lag1,e12_lag1,dp_lagfund,ge_lagfund,gm_lagfund,gs_lagfund,ms_lagfund,ge_winsor,gm_winsor,gs_winsor,ms_winsor,VIXCLS_lag1,decomp_error,fc_dfy,fc_tbl,fc_tms,fc_ntis,fc_infl,fc_ltr,fc_dfr,fc_svar,fc_dp_gw,fc_dy,fc_ep,fc_de,fc_bm,gm_lead,gm_fc_VIXCLS,ms_enh_VIXCLS,gm_fc_dfy,ms_enh_dfy,gm_fc_ntis,ms_enh_ntis,gm_fc_tbl,ms_enh_tbl,gm_fc_tms,ms_enh_tms,gm_fc_VIX_lag1,ms_enh_VIX_lag1
1940-12-31,10.58,0.67,1.05,0.002927,-0.00249,0.0,0.0194,0.0174,0.0002,0.0192,0.012589,0.007143,0.0067,-0.009,0.000508,0.063327,0.063148,0.099244,0.638095,0.729048,,,,0.02,,0,0.002927,0.0029227246760504095,0.0,1.6666666666666667e-05,0.00526337677644575,-0.00947874395454377,0.0066472177588053835,0.001133057147848513,0.006396433924294263,1941-01-31,-0.04662525926804783,0.0,-0.00010000500033335834,-0.0001,-0.04652525426771447,,,0.67,1.06,0.00526337677644575,-0.009389740349839032,0.0065582141541004405,0.0011166782188677885,0.006380054995313539,-0.00947874395454377,0.0066472177588053835,0.0009133909264542091,0.006176767702899959,,0.000490874095343046,,,,,,,,,,,,,,-0.052542648390609334,,,0.00026259072404809583,0.0066590246483423585,,,-0.0005389499337324557,0.005857483990561807,4.499830599457048e-05,0.0064414322302888335,,
1941-01-31,10.07,0.6733,1.0533,-0.045555,-0.046847,-0.0001,0.0213,0.0163,0.0002,0.0211,0.010853,0.0,-0.0201,0.0207,0.001855,0.066865,0.063642,0.104601,0.639242,0.77016,,,,0.02,,0,-0.045555,-0.04662525926804783,-0.0001,1.6666666666666667e-05,0.005556365291849867,0.003137928690927166,-0.052542648390609334,0.001373582643579056,0.006929947935428923,1941-02-28,-0.004740217098243258,-0.00010000500033335834,-0.00010000500033335834,-0.0001,-0.004640212097909899,,,0.67,1.05,0.005529207402049154,-0.00947874395454377,-0.03992597574513858,0.001133057147848513,0.006662264549897667,0.003137928690927166,-0.052542648390609334,0.0011539164221847523,0.006710281714034619,,-0.0027769048602155275,,,,,,,,,,,,,,-0.01823053703817856,,,-0.0002189320269770029,0.00671101590845192,,,-0.0007884408072088524,0.006141507128220071,-0.00022473801557240544,0.0067052099198565175,,
1941-02-28,9.92,0.6767,1.0567,-0.004729,-0.01257,-0.0001,0.0213,0.0164,0.0004,0.0209,0.01077,0.0,0.002,-0.0014,0.002752,0.068212,0.067196,0.106519,0.640377,0.783799,,,,0.04,,0,-0.004729,-0.004740217098243258,-0.0001,3.3333333333333335e-05,0.005668547203074631,0.0032227516044889977,-0.01823053703817856,0.0016275982531374124,0.007296145456212043,1941-03-31,0.008832875048759977,-0.00010000500033335834,9.999500033330834e-05,0.0001,0.008732880048426669,,,0.6733,1.0533,0.005640146417874543,0.003137928690927166,-0.018145714124616606,0.001373582643579056,0.007013729061453599,0.0032227516044889977,-0.01823053703817856,0.0014079320317431088,0.00707647923481774,,0.004599021132371672,,,,,,,,,,,,,,0.0009060866405976745,,,-0.0002661306094250918,0.0070300148467869516,,,-0.000863724109231279,0.006432421346980764,-0.0002947706364446823,0.007001374819767361,,
1941-03-31,9.96,0.68,1.06,0.008872,0.004173,0.0001,0.0206,0.0158,0.0011,0.0195,0.010061,0.007092,0.0096,-0.0118,0.001365,0.068273,0.068548,0.106426,0.641509,0.80427,,,,0.11,,0,0.008872,0.008832875048759977,0.0001,9.166666666666667e-05,0.0056733007166000285,0.003118063659127721,0.0009060866405976745,0.0018959253151255005,0.0075692260317255285,1941-04-30,-0.06416739001524677,9.999500033330834e-05,-0.00010000500033335834,-0.0001,-0.06406738501491341,,,0.6767,1.0567,0.00564584609679695,0.0032227516044889977,0.000801398695236526,0.0016275982531374124,0.007273444349934362,0.003118063659127721,0.0009060866405976745,0.0016762590937311969,0.007349559810331225,,-0.0008645759675654473,,,,,,,,,,,,,,-0.07687772065737017,,,-0.0004158349240083823,0.007153391107717146,,,-0.0008282403009410188,0.00674098573078451,-0.0002495660187504936,0.007319660012975035,,
1941-04-30,9.31,0.6833,1.07,-0.062152,-0.063463,-0.0001,0.0196,0.0151,0.001,0.0186,0.010482,0.007042,0.0129,-0.0051,0.001767,0.073398,0.068608,0.11493,0.638629,0.85425,,,,0.1,,0,-0.062152,-0.06416739001524677,-0.0001,8.333333333333333e-05,0.006097555382240023,0.009389740349839137,-0.07687772065737017,0.002207058783626563,0.008304614165866586,1941-05-31,0.013097847469175304,-0.00010000500033335834,0.0,0.0,0.013097847469175304,,,0.68,1.06,0.006068196382614688,0.003118063659127721,-0.07060604396665891,0.0018959253151255005,0.007964121697740188,0.009389740349839137,-0.07687772065737017,0.001987392562232259,0.008084947944472282,,-0.0027769650899557574,,,,,,,,,,,,,,-0.005015140650693721,,,-0.0008964196829673926,0.007408194482899194,,,-0.001187104685338532,0.007117509480528054,-0.0005332985717908232,0.007771315594075763,,
1941-05-31,9.35,0.6867,1.08,0.013184,0.00214,0.0,0.0195,0.0151,0.0011,0.0184,0.009924,0.006993,0.0027,0.0022,0.001574,0.07344,0.073756,0.115508,0.635803,0.849178,,,,0.11,,0,0.013184,0.013097847469175304,0.0,9.166666666666667e-05,0.006101667761848451,0.00930239266231363,-0.005015140650693721,0.0025368336420831376,0.00863850140393159,1941-06-30,0.05718435794784178,0.0,0.0,0.0,0.05718435794784178,,,0.6833,1.07,0.006071548614040885,0.009389740349839137,-0.005102488338219356,0.002207058783626563,0.008278607397667448,0.00930239266231363,-0.005015140650693721,0.0023171674206888338,0.008418835182537285,,0.0027089276957069433,,,,,,,,,,,,,,0.042878456778477896,,,-0.0009152282960614884,0.007723273107870101,,,-0.0012005712090746871,0.007437930194856902,-0.0005454004637976774,0.008093100940133912,,
1941-06-30,9.85,0.69,1.09,0.058851,0.052486,0.0,0.0191,0.0154,0.0012,0.0179,0.008968,0.020833,0.0066,-0.0003,0.001181,0.070051,0.073797,0.11066,0.633028,0.801527,,,,0.12,,0,0.058851,0.05718435794784178,0.0,9.999999999999999e-05,0.00582059089845551,0.009216655104924048,0.042878456778477896,0.0028881132523331126,0.008708704150788622,1941-07-31,0.05553498568215237,0.0,0.00029995500899797546,0.0003,0.0552350306731544,,,0.6867,1.08,0.005792833763292882,0.00930239266231363,0.04279271922108844,0.0025368336420831376,0.00832966740537602,0.009216655104924048,0.042878456778477896,0.002668447030938809,0.00848903792939432,,-0.0007313448340156709,,,,,,,,,,,,,,0.02327926450280445,,,-0.0006688167532525957,0.008039887397536027,,,-0.0009926155047606405,0.007716088646027982,-0.0003577180874164768,0.008350986063372146,,
1941-07-31,10.39,0.6933,1.1233,0.057106,0.055619,0.0003,0.0191,0.0154,0.0012,0.0179,0.00903,0.0,0.0022,0.0041,0.001213,0.066731,0.070389,0.108116,0.617212,0.766364,,,,0.12,,0,0.057106,0.05553498568215237,0.0003,9.999999999999999e-05,0.005545231969000932,0.030093085424334108,0.02327926450280445,0.0033517934196428943,0.008897025388643827,1941-08-31,-0.0011136198444672782,0.00029995500899797546,9.999500033330834e-05,0.0001,-0.0012136148448005865,,,0.69,1.09,0.00551891022879738,0.009216655104924048,0.04415569482221443,0.0028881132523331126,0.008407023481130493,0.030093085424334108,0.02327926450280445,0.0031075260355031805,0.008652758004504112,,-0.0033825962139871213,,,,,,,,,,,,,,-0.03800025152937831,,,-0.0005781677374442004,0.008318857651199626,,,-0.0008809524907573841,0.008016072897886443,-0.0002647880005927808,0.008632237388051045,,
1941-08-31,10.3,0.6967,1.1567,-0.001113,-0.009736,0.0001,0.019,0.0153,0.0013,0.0177,0.010725,0.013605,0.0018,0.0016,0.000513,0.067638,0.067052,0.112298,0.602304,0.774543,,,,0.13,,0,-0.001113,-0.0011136198444672782,0.0001,0.00010833333333333333,0.005620904468086415,0.02930034165383231,-0.03800025152937831,0.003842082970075904,0.009462987438162318,1941-09-30,-0.0073781517439791,9.999500033330834e-05,9.999500033330834e-05,0.0001,-0.007478146744312408,,,0.6933,1.1233,0.005593550189956063,0.030093085424334108,-0.03879299529988006,0.0033517934196428943,0.008945343609598958,0.02930034165383231,-0.03800025152937831,0.0035433019410237945,0.009164206409110209,,0.0019653855629923117,,,,,,,,,,,,,,-0.038138358749583844,,,-0.0007514240062755431,0.008711563431886775,,,-0.001046650194811649,0.008416337243350669,-0.00040728118822924096,0.009055706249933078,,
1941-09-30,10.2,0.7,1.19,-0.007351,-0.011499,0.0001,0.0193,0.0155,0.001,0.0183,0.010284,0.013423,-0.0012,0.006,0.000975,0.068627,0.067961,0.116667,0.588235,0.778268,,,,0.1,,0,-0.007351,-0.0073781517439791,0.0001,8.333333333333333e-05,0.005702663112182119,0.02838218380421913,-0.038138358749583844,0.004364266840894444,0.010066929953076563,1941-10-31,-0.06678317181536525,9.999500033330834e-05,0.0,0.0,-0.06678317181536525,,,0.6967,1.1567,0.005675855279256677,0.02930034165383231,-0.039056516599197136,0.003842082970075904,0.00951793824933258,0.02838218380421913,-0.038138358749583844,0.003975252188837687,0.009677915301019805,,-0.003324639910796505,,,,,,,,,,,,,,-0.06265705303786553,,,-0.00084655198451483,0.009220377968561733,,,-0.00122757815771675,0.008839351795359813,-0.0005740430796510273,0.009492886873425536,,
1941-10-31,9.5,0.7033,1.18,-0.064602,-0.065955,0.0,0.0182,0.0155,0.0009,0.0173,0.011687,0.013245,0.014,-0.0106,0.00131,0.074035,0.068954,0.124211,0.596045,0.837719,,,,0.09,,0,-0.064602,-0.06678317181536525,0.0,7.5e-05,0.006150346033150777,-0.008438868645864595,-0.06265705303786553,0.004776432047872089,0.010926778081022867,1941-11-30,-0.02523165784916549,0.0,0.0,0.0,-0.02523165784916549,,,0.7,1.19,0.006121575740829545,0.02838218380421913,-0.09947810548794944,0.004364266840894444,0.010485842581723989,-0.008438868645864595,-0.06265705303786553,0.004253781384776232,0.010404127417927008,,-0.001837596164785904,,,,,,,,,,,,,,-0.0345066954157823,,,-0.0010862131885615786,0.009840564892461288,,,-0.0015111551640870828,0.009415622916935784,-0.0007846010672791321,0.010142177013743734,,
1941-11-30,9.1,0.7067,1.17,-0.024916,-0.042107,0.0,0.0186,0.0156,0.0028,0.0158,0.010365,0.006536,-0.0029,-0.0065,0.001286,0.077656,0.074386,0.128571,0.603989,0.860806,,,,0.28,,0,-0.024916,-0.02523165784916549,0.0,0.00023333333333333333,0.006450760753704415,-0.00851068966790862,-0.0345066954157823,0.005242163198732895,0.01169292395243731,1941-12-31,-0.03961751186747952,0.0,9.999500033330834e-05,0.0001,-0.03971750686781283,,,0.7033,1.18,0.006419824945503959,-0.008438868645864595,-0.03457851643782618,0.004776432047872089,0.011196256993376048,-0.00851068966790862,-0.0345066954157823,0.004532011326456259,0.010982772080160673,,0.011334966480821013,,,,,,,,,,,,,,-0.03751773055411225,,,-0.0011899618256443817,0.010502962126792928,,,-0.0015755316677319112,0.0101173922847054,-0.0008650277787749399,0.010827896173662371,,
1941-12-31,8.69,0.71,1.16,-0.038843,-0.046205,0.0001,0.0204,0.0158,0.0033,0.0171,0.010343,0.006494,-0.0177,0.0183,0.006681,0.081703,0.078022,0.133487,0.612069,0.88951,,,,0.33,,0,-0.038843,-0.03961751186747952,0.0001,0.000275,0.006785518461548936,-0.008583743691391442,-0.03751773055411225,0.005776226504666218,0.012561744966215154,1942-01-31,0.02203151403063852,9.999500033330834e-05,0.00019998000266626675,0.0002,0.021831534027972256,,,0.7067,1.17,0.006754086402656005,-0.00851068966790862,-0.03759078457759504,0.005242163198732895,0.011996249601388901,-0.008583743691391442,-0.03751773055411225,0.004809936876371773,0.01159545533792071,,-0.00030155608352476493,,,,,,,,,,,,,,0.04880582048205753,,,-0.0012770901723381262,0.011284654793877028,,,-0.0017102958039994292,0.010851449162215726,-0.0010491693014011946,0.01151257566481396,,
1942-01-31,8.81,0.7033,1.12,0.022276,0.020639,0.0002,0.0247,0.0146,0.0027,0.022,0.008935,0.012903,0.0069,-0.0063,0.002205,0.079833,0.080936,0.127128,0.627976,0.902111,,,,0.27,,0,0.022276,0.02203151403063852,0.0002,0.00022500000000000002,0.006630448160154551,-0.03509131981126994,0.04880582048205753,0.005177096998157311,0.011807545158311863,1942-02-28,-0.01780456475326893,0.00019998000266626675,9.999500033330834e-05,0.0001,-0.017904559753602237,,,0.71,1.16,0.00669340231686448,-0.008583743691391442,0.022298244362179136,0.005776226504666218,0.012469628821530698,-0.03509131981126994,0.04880582048205753,0.00434612480563859,0.01097657296579314,,0.001686565199696382,,,,,,,,,,,,,,0.011078940218950836,,,-0.0014095826457213283,0.010397962512590534,,,-0.0015188038707332693,0.010288741287578593,-0.001021641186061263,0.010785903972250599,,
1942-02-28,8.59,0.6967,1.08,-0.017647,-0.024642,0.0001,0.0247,0.0144,0.0025,0.0222,0.00935,0.006369,0.0011,-0.0019,0.001261,0.081102,0.079077,0.125728,0.645062,0.926065,,,,0.25,,0,-0.017647,-0.01780456475326893,0.0001,0.00020833333333333335,0.0067360896155577174,-0.03636764417087483,0.011078940218950836,0.0046159217823059226,0.01135201139786364,1942-03-31,-0.0662124547163026,9.999500033330834e-05,9.999500033330834e-05,0.0001,-0.06631244971663591,,,0.7033,1.12,0.00679968568418582,-0.03509131981126994,0.009802615859345654,0.005177096998157311,0.011976782682343132,-0.03636764417087483,0.011078940218950836,0.003876994716740386,0.010613084332298104,,0.0007480495830973523,,,,,,,,,,,,,,-0.032167646933049125,,,-0.0014169994026137452,0.009935011995249895,,,-0.0014731795873617652,0.009878831810501875,-0.0009795114322151645,0.010372499965648475,,
1942-03-31,8.01,0.69,1.04,-0.064068,-0.069676,0.0001,0.0244,0.0144,0.0025,0.0219,0.01012,0.012658,0.0092,-0.0029,0.003106,0.086142,0.080326,0.129838,0.663462,1.034864,,,,0.25,,0,-0.064068,-0.0662124547163026,0.0001,0.00020833333333333335,0.007152883863711983,-0.037740327982847086,-0.032167646933049125,0.004086788554215534,0.011239672417927516,1942-04-30,-0.0387283543817564,9.999500033330834e-05,9.999500033330834e-05,0.0001,-0.038828349382089705,,,0.6967,1.08,0.007222089195442308,-0.03636764417087483,-0.033540330745021225,0.0046159217823059226,0.01183801097774823,-0.037740327982847086,-0.032167646933049125,0.0034021451119589648,0.010555028975670948,,-0.0034573636641183764,,,,,,,,,,,,,,-0.02526069147066627,,,-0.0015383836270017825,0.009701288790925734,,,-0.001606837046199737,0.00963283537172778,-0.0010964456087804203,0.010143226809147097,,
1942-04-30,7.66,0.68,1.02,-0.037988,-0.040322,0.0001,0.0246,0.0143,0.0032,0.0214,0.011005,0.00625,-0.0029,0.0035,0.002441,0.088773,0.084894,0.133159,0.666667,1.080231,,,,0.32,,0,-0.037988,-0.0387283543817564,0.0001,0.0002666666666666667,0.007370508111633459,-0.019418085857101627,-0.02526069147066627,0.0036644864947976688,0.011034994606431127,1942-05-31,0.06797542072609329,9.999500033330834e-05,0.00029995500899797546,0.0003,0.06767546571709532,,,0.69,1.04,0.007478493641677379,-0.037740327982847086,-0.006938449344920867,0.004086788554215534,0.011565282195892913,-0.019418085857101627,-0.02526069147066627,0.0030036381827014827,0.010374146294334943,,-0.0014200851656219551,,,,,,,,,,,,,,0.08180857079645107,,,-0.0016591933911564655,0.009375801215274662,,,-0.0016773780805449904,0.009357616525886136,-0.0011766547439614806,0.009858339862469647,,
1942-05-31,8.15,0.67,1.0,0.070339,0.060119,0.0003,0.0243,0.0142,0.0037,0.0206,0.010525,0.012422,0.0075,-0.0055,0.001592,0.082209,0.087467,0.122699,0.67,1.021015,,,,0.37,,0,0.070339,0.06797542072609329,0.0003,0.00030833333333333337,0.006827356218939052,-0.019802627296179754,0.08180857079645107,0.003265535661629939,0.010092891880568992,1942-06-30,0.023271114936259243,0.00029995500899797546,0.00019998000266626675,0.0002,0.023071134933592977,,,0.68,1.02,0.0069289048354264195,-0.019418085857101627,0.08142402935737313,0.0036644864947976688,0.010593391330224088,-0.019802627296179754,0.08180857079645107,0.002604687349533753,0.009432043568472805,,-0.000857878993117081,,,,,,,,,,,,,,0.038440294867300544,,,-0.0013669793921873398,0.008725912488381653,,,-0.0013005419395832267,0.008792349940985766,-0.0008214124893114894,0.009271479391257503,,
1942-06-30,8.3,0.66,0.98,0.023544,0.016976,0.0002,0.0244,0.0148,0.0037,0.0207,0.010198,0.0,0.0003,0.0031,0.0012,0.079518,0.080982,0.118072,0.673469,0.99671,,,,0.37,,0,0.023544,0.023271114936259243,0.0002,0.00030833333333333337,0.006604647244804796,-0.020202707317519466,0.038440294867300544,0.0028881132523331126,0.009492760497137908,1942-07-31,0.035397066169536646,0.00019998000266626675,0.00029995500899797546,0.0003,0.03509711116053867,,,0.67,1.0,0.006704382945281427,-0.019802627296179754,0.03804021484596065,0.003265535661629939,0.009969918606911366,-0.020202707317519466,0.038440294867300544,0.0022272649402369257,0.008831912185041722,,-0.0015711198583266313,,,,,,,,,,,,,,0.044509037545156185,,,-0.0010580078936972093,0.008434752603440699,,,-0.0011337265647390054,0.008359033932398903,-0.0006715115967448316,0.008821248900393076,,
1942-07-31,8.56,0.6467,0.9667,0.036031,0.034314,0.0003,0.0244,0.0147,0.0038,0.0206,0.008486,0.006135,0.0018,0.0002,0.002089,0.075545,0.077912,0.112928,0.668966,0.974272,,,,0.38,,0,0.036031,0.035397066169536646,0.0003,0.00031666666666666665,0.0062760199732109735,-0.013664362194057861,0.044509037545156185,0.0025572220670516638,0.008833242040262637,1942-08-31,0.015229441104587823,0.00029995500899797546,0.00029995500899797546,0.0003,0.014929486095589847,,,0.66,0.98,0.006404679826242212,-0.020202707317519466,0.05104738266861793,0.0028881132523331126,0.009292793078575324,-0.013664362194057861,0.044509037545156185,0.001896373754955477,0.00817239372816645,,-0.0017236291547726504,,,,,,,,,,,,,,0.02094345449297794,,,-0.0009148289662614488,0.007918413074001188,,,-0.0009387676298890617,0.007894474410373576,-0.000492736432297957,0.00834050560796468,,
1942-08-31,8.62,0.6333,0.9533,0.015346,0.007531,0.0003,0.0244,0.0147,0.0038,0.0206,0.007153,0.006098,0.0038,-0.0003,0.000627,0.073473,0.073988,0.110595,0.664336,0.968682,,,,0.38,,0,0.015346,0.015229441104587823,0.0003,0.00031666666666666665,0.006103724109780413,-0.013958559971027247,0.02094345449297794,0.002241263142958634,0.008344987252739047,1942-09-30,0.031933649959970244,0.00029995500899797546,0.00029995500899797546,0.0003,0.03163369495097227,,,0.6467,0.9667,0.006232471227560098,-0.013664362194057861,0.020649256716008833,0.0025572220670516638,0.008789693294611762,-0.013958559971027247,0.02094345449297794,0.0015804148308624472,0.00768413894064286,,0.002140822472856718,,,,,,,,,,,,,,0.040382148579719515,,,-0.0008348992782880671,0.0075100879744509795,,,-0.0008480451415881528,0.0074969421111508935,-0.0004099872544095619,0.007934999998329485,,
1942-09-30,8.85,0.62,0.94,0.032449,0.027671,0.0003,0.0244,0.0146,0.0038,0.0206,0.006244,0.0,0.0003,0.0017,0.000473,0.070056,0.071926,0.106215,0.659574,0.944001,,,,0.38,,0,0.032449,0.031933649959970244,0.0003,0.00031666666666666665,0.005821066103785794,-0.014049774235482936,0.040382148579719515,0.0019406555765178585,0.007761721680303653,1942-10-31,0.0656632009480643,0.00029995500899797546,0.00029995500899797546,0.0003,0.06536324593906633,,,0.6333,0.9533,0.005945566872247405,-0.013958559971027247,0.040290934315263836,0.002241263142958634,0.008186830015206039,-0.014049774235482936,0.040382148579719515,0.001279807264421672,0.007100873368207466,,-0.00021979048805213092,,,,,,,,,,,,,,0.031001433335054774,,,-0.000708619947568863,0.00705310173273479,,,-0.0006773084780652642,0.007084413202238389,-0.0002527295750559134,0.007508992105247739,,
1942-10-31,9.42,0.61,0.97,0.067867,0.066333,0.0003,0.0244,0.0144,0.0038,0.0206,0.004426,0.012121,0.0024,-0.0018,0.001274,0.064756,0.068927,0.102972,0.628866,0.907489,,,,0.38,,0,0.067867,0.0656632009480643,0.0003,0.00031666666666666665,0.005381811922280212,0.031416196233378914,0.031001433335054774,0.0018427838653442717,0.007224595787624483,1942-11-30,-0.004401673165418926,0.00029995500899797546,0.00029995500899797546,0.0003,-0.004701628174416901,,,0.62,0.94,0.005469797492703433,-0.014049774235482936,0.07646740380391645,0.0019406555765178585,0.007410453069221291,0.031416196233378914,0.031001433335054774,0.0011819355532480848,0.006563747475528296,,-0.0021362405426496034,,,,,,,,,,,,,,-0.04435574324723329,,,-0.0006439310851035509,0.006580664702520932,,,-0.0005467702239137082,0.006677825563710775,-0.000132770339817255,0.007091825447807228,,
1942-11-30,9.29,0.6,1.0,-0.004392,-0.016937,0.0003,0.0247,0.0146,0.0038,0.0209,0.005096,0.005988,-0.0035,0.0041,0.000992,0.064586,0.063694,0.107643,0.6,0.899563,,,,0.38,,0,-0.004392,-0.004401673165418926,0.0003,0.00031666666666666665,0.005367699415004104,0.030459207484708654,-0.04435574324723329,0.0017521999407717158,0.00711989935577582,1942-12-31,0.05594261950589293,0.00029995500899797546,0.00029995500899797546,0.0003,0.05564266449689496,,,0.61,0.97,0.005456917419256531,0.031416196233378914,-0.04531273199590344,0.0018427838653442717,0.007299701284600803,0.030459207484708654,-0.04435574324723329,0.0010913516286755291,0.006459051043679633,,0.004127163182101612,,,,,,,,,,,,,,0.02081911098739986,,,-0.0007580282635122953,0.006361871092263525,,,-0.0007278353179244789,0.006392064037851341,-0.00031140388257466133,0.006808495473201159,,
1942-12-31,9.77,0.59,1.03,0.057537,0.050449,0.0003,0.0246,0.0147,0.0038,0.0208,0.001812,0.005952,0.0049,0.0,0.000791,0.060389,0.063509,0.105425,0.572816,0.862647,,,,0.38,,0,0.057537,0.05594261950589293,0.0003,0.00031666666666666665,0.0050197918825576615,0.02955880224154443,0.02081911098739986,0.001669260348468242,0.006689052231025903,1943-01-31,0.0699308314649277,0.00029995500899797546,0.00029995500899797546,0.0003,0.06963087645592973,,,0.6,1.0,0.005104656311683148,0.030459207484708654,0.01991870574423561,0.0017521999407717158,0.006856856252454864,0.02955880224154443,0.02081911098739986,0.0010084120363720555,0.006028203918929717,,0.0005449143943909787,,,,,,,,,,,,,,0.05636759457751223,,,-0.0006539442329309897,0.006035107998094914,,,-0.0006399451809234763,0.006049107050102427,-0.00022784155073647455,0.006461210680289429,,
1943-01-31,10.47,0.59,1.0433,0.072434,0.071062,0.0003,0.0245,0.0137,0.0038,0.0207,0.002088,0.0,0.0033,0.0016,0.000745,0.056351,0.060389,0.099649,0.565497,0.821306,,,,0.38,,0,0.072434,0.0699308314649277,0.0003,0.00031666666666666665,0.0046849650943244815,0.012829964250242142,0.05636759457751223,0.0015790875429732387,0.006264052637297721,1943-02-28,0.05685564578810515,0.00029995500899797546,0.00029995500899797546,0.0003,0.05655569077910717,,,0.59,1.03,0.0046849650943244815,0.02955880224154443,0.03963875658620976,0.001669260348468242,0.006354225442792723,0.012829964250242142,0.05636759457751223,0.000918239230877052,0.005603204325201534,,-0.003951692457151157,,,,,,,,,,,,,,0.03661916994286359,,,-0.000704406802717454,0.005559645834580266,,,-0.00040743249426135775,0.005856620143036363,-9.403293597558542e-06,0.006254649343700162,,
1943-02-28,11.0,0.59,1.0567,0.058503,0.052676,0.0003,0.0246,0.0131,0.0038,0.0208,0.00257,0.0,-0.0005,0.0011,0.00082,0.053636,0.056351,0.096061,0.558358,0.794079,,,,0.38,,0,0.058503,0.05685564578810515,0.0003,0.00031666666666666665,0.004459737540256546,0.012762077973061399,0.03661916994286359,0.0014939828224244456,0.005953720362680992,1943-03-31,0.05770648584326808,0.00029995500899797546,0.00029995500899797546,0.0003,0.05740653083427011,,,0.59,1.0433,0.004459737540256546,0.012829964250242142,0.036551283665683026,0.0015790875429732387,0.006038825083229785,0.012762077973061399,0.03661916994286359,0.0008331345103282588,0.005292872050584805,,0.003014660331923609,,,,,,,,,,,,,,0.03887639533751168,,,-0.0007194925998725856,0.005234227762808406,,,-0.0002571849037489017,0.00569653545893209,0.0001268701794607381,0.00608059054214173,,
1943-03-31,11.58,0.59,1.07,0.059404,0.055182,0.0003,0.0247,0.0125,0.0038,0.0209,0.001892,0.017751,0.0009,0.0011,0.001369,0.05095,0.053636,0.092401,0.551402,0.783481,,,,0.38,,0,0.059404,0.05770648584326808,0.0003,0.00031666666666666665,0.0042368380494816815,0.012507804008966786,0.03887639533751168,0.0014117142457266121,0.005648552295208294,1943-04-30,0.0035815784836830786,0.00029995500899797546,0.00029995500899797546,0.0003,0.0032816234746851033,,,0.59,1.0567,0.0042368380494816815,0.012762077973061399,0.03862212137341699,0.0014939828224244456,0.005730820871906127,0.012507804008966786,0.03887639533751168,0.0007508659336304257,0.004987703983112107,,0.0020854484473079304,,,,,,,,,,,,,,-0.0084392074555023,,,-0.0007220989102554062,0.004926453384952888,,,-9.89744498949664e-05,0.005549577845313327,0.0002710201824467367,0.005919572477655031,,
1943-04-30,11.59,0.59,1.08,0.003588,0.002332,0.0003,0.0246,0.012,0.0038,0.0208,0.001251,0.011628,0.0048,0.0001,0.002492,0.050906,0.05095,0.093184,0.546296,0.789784,,,,0.38,,0,0.003588,0.0035815784836830786,0.0003,0.00031666666666666665,0.004233190178019314,0.00930239266231363,-0.0084392074555023,0.0013202889115961271,0.005553479089615441,1943-05-31,0.05135639239682928,0.00029995500899797546,0.00029995500899797546,0.0003,0.051056437387831305,,,0.59,1.07,0.004233190178019314,0.012507804008966786,-0.011644618802155724,0.0014117142457266121,0.0056449044237459264,0.00930239266231363,-0.0084392074555023,0.0006594405994999404,0.004892630777519254,,-0.0015147969011475664,,,,,,,,,,,,,,0.034672245108416384,,,-0.0008816278267158636,0.004671851262899577,,,-0.00013316506621279713,0.005420314023402644,0.00024020161597168262,0.005793680705587123,,
1943-05-31,12.11,0.59,1.09,0.052698,0.045651,0.0003,0.0244,0.0117,0.0038,0.0206,0.000946,0.005747,0.005,-0.0002,0.00109,0.04872,0.050906,0.090008,0.541284,0.757898,,,,0.38,,0,0.052698,0.05135639239682928,0.0003,0.00031666666666666665,0.004051785922929848,0.009216655104924048,0.034672245108416384,0.0012329648360222764,0.005284750758952124,1943-06-30,0.021457140187507284,0.00029995500899797546,0.00029995500899797546,0.0003,0.021157185178509307,,,0.59,1.08,0.004051785922929848,0.00930239266231363,0.03458650755102699,0.0013202889115961271,0.0053720748345259745,0.009216655104924048,0.034672245108416384,0.0005721165239260899,0.004623902446855938,,0.0034157062605589955,,,,,,,,,,,,,,0.010492021945712842,,,-0.0008176581966610969,0.004467092562291027,,,6.3923669522304315e-06,0.0052911431259043545,0.0003741934304672761,0.0056589441894194,,
